,ProductId,Title,Description,Vendor,ProductType,Price,ImageURL,ProductURL
10,9343221498140,"100 Selected Poems, John Keats: Collectable Hardbound edition [Hardcover] John Keats","One of the most notable romantic poets of the early nineteenth century, John Keats had a poetic career lasting less than a decade. And in this short time, he produced some of the greatest verses of all time. This collectable edition brings together his early poems along with his finest sonnets and remarkably flawless ODEs composed in the years before his death. It includes ?imitation of Spenser?, ?to Lord Byron?, ?calidore: a fragment?, ?Oh! How I love, on a fair summer?s Eve?, ?I stood tip-toe upon a little Hill?, ?sleep and poetry?, endymion, ?Isabella?, ?lamia?, his beautiful lyric ODEs composed in 1819, and both the versions of hyperion. Each poem is a Specimen of his vibrant imagination, sensational lyric, and thoughtful recognition and appreciation of beauty in everything.",John Keats,Books › Literature & Fiction › Classic Fiction,339.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/61hR9OPyjbL._SX342_SY445_7dc160b6-59b5-4d88-ba92-436c491d0914.jpg?v=1715063064,https://shopingai.myshopify.com/products/100-selected-poems-john-keats-collectable-hardbound-edition-hardcover-john-keats
11,9344869433628,"100 Selected Poems, W. B. Yeats: Collectable Hardbound Edition [Hardcover] W. B. Yeats","100 Selected Poems by W. B. Yeats is a collectable hardbound edition that features some of the poet's most beloved works. Explore the themes of love, nature, and Irish mythology through the lyrical and evocative language of one of the greatest poets of the 20th century.   Immerse yourself in the rich literary heritage of Yeats, whose poems continue to inspire and resonate with readers across generations.  Experience the poetic mastery of W. B. Yeats, through a carefully curated selection of his most renowned poems.  Collectable hardbound edition with a beautifully designed cover.  Explores the complexities of the human condition, as Yeats' evocative verses offer profound insights and emotional depth.  A must-have for poetry enthusiasts and collectors alike.
Immerse yourself in the rich literary heritage of Yeats, whose poems continue to inspire and resonate with readers across generations.
Immerse yourself in the rich literary heritage of Yeats, whose poems continue to inspire and resonate with readers across generations.
Experience the poetic mastery of W. B. Yeats, through a carefully curated selection of his most renowned poems.
Experience the poetic mastery of W. B. Yeats, through a carefully curated selection of his most renowned poems.
Collectable hardbound edition with a beautifully designed cover.
Collectable hardbound edition with a beautifully designed cover.
Explores the complexities of the human condition, as Yeats' evocative verses offer profound insights and emotional depth.
Explores the complexities of the human condition, as Yeats' evocative verses offer profound insights and emotional depth.
A must-have for poetry enthusiasts and collectors alike.
A must-have for poetry enthusiasts and collectors alike.",W. B. Yeats,Books › Literature & Fiction › Poetry,289.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/61MPJJ6JqBL._SX342_SY445.jpg?v=1715063011,https://shopingai.myshopify.com/products/100-selected-poems-w-b-yeats-collectable-hardbound-edition-hardcover-w-b-yeats
12,9344838140188,"100 Selected Poems, William Wordsworth: Collectable Hardbound edition [Hardcover] William Wordsworth","100 Selected Poems is a beautifully bound collection of William Wordsworth's most beloved poetry. This collectible edition features a hardbound cover and is perfect for lovers of classic literature and poetry. Enjoy some of Wordsworth's most famous works, including ‘I Wandered Lonely as a Cloud’ and ‘Tintern Abbey’.   Experience the timeless brilliance of William Wordsworth's poetry, crafted with unmatched skill and emotional depth.  Comes in an elegant hardbound design, making it a perfect addition to any collector's library.  Features 100 carefully chosen poems that represent the breadth and versatility of Wordsworth's poetic genius.  Offers Wordsworth's vivid descriptions of nature and sublime experiences.  Includes profound meditations on the human condition, providing solace and inspiration for readers of all ages.
Experience the timeless brilliance of William Wordsworth's poetry, crafted with unmatched skill and emotional depth.
Experience the timeless brilliance of William Wordsworth's poetry, crafted with unmatched skill and emotional depth.
Comes in an elegant hardbound design, making it a perfect addition to any collector's library.
Comes in an elegant hardbound design, making it a perfect addition to any collector's library.
Features 100 carefully chosen poems that represent the breadth and versatility of Wordsworth's poetic genius.
Features 100 carefully chosen poems that represent the breadth and versatility of Wordsworth's poetic genius.
Offers Wordsworth's vivid descriptions of nature and sublime experiences.
Offers Wordsworth's vivid descriptions of nature and sublime experiences.
Includes profound meditations on the human condition, providing solace and inspiration for readers of all ages.
Includes profound meditations on the human condition, providing solace and inspiration for readers of all ages.",William Wordsworth,Books › Higher Education Textbooks › Humanities,339.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/61BzVsLUU-L._SX342_SY445.jpg?v=1715061392,https://shopingai.myshopify.com/products/100-selected-poems-william-wordsworth-collectable-hardbound-edition-hardcover-william-wordsworth
13,9344873562396,100 Selected Poems: Robert Frost/ A Collection of Peom's by Robert Frost,"The Best works of beloved poet Robert Frost, collected in Collectabe Edition.
A proven bestseller time and time again, Robert Frost's Poems contains most of Robert Frost's best-known poems-and dozens more-in a portable anthology. Here are ""Birches,"" ""Mending Wall,"" ""Stopping by Woods on a Snowy Evening,"" ""Two Tramps at Mudtime,"" ""Bond and Free,"" ""The Sound of Trees,"" ""God's Garden,"" ""The Aim Was Song,"" ""The Gift Outright,"" and many more.
Robert Frost's Poems is a celebration of the New England countryside, Frost's appreciation of common folk, and his wonderful understanding of the human condition. These classic verses touch our hearts and leave behind a lasting impression.",Robert Frost,Books › Literature & Fiction › Poetry,190.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/415-iOw0rES._SY445_SX342.jpg?v=1715063257,https://shopingai.myshopify.com/products/100-selected-poems-robert-frost-a-collection-of-peoms-by-robert-frost
14,9344872808732,100 Shayar 100 Ghazalein | Ghazal Symphony: A Collection of 100 Shayars | [Paperback] Rekhta Books and Farhat Ehsas,"With ""100 Shayar 100 Ghazalein"", Rekhta Books presents selected poetry of the top 100 poets in the history of Urdu poetry which you take you in their awe with its beauty and emotional influence.",100 Shayar,Books › Literature & Fiction › Poetry,245.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51zd5a8GmRL._SY445_SX342.jpg?v=1715063209,https://shopingai.myshopify.com/products/100-shayar-100-ghazalein-ghazal-symphony-a-collection-of-100-shayars-paperback-rekhta-books-and-farhat-ehsas
15,9343512740124,100 Words Reusable Sticker Book For Children [Paperback] Wonder House Books,"Young learners need to grasp, understand and memorize a lot of concepts. This interactive series of Reusable Sticker Books familiarizes young learners with varied themes including animals, 100 words, dinosaur among others. Different activities across pages with interesting stickers to paste and re-paste will also help develop the motor skills and logical thinking of beginners.",Wonder House Books,Books › Children's Books › Early Learning,199.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51HTKqDbUTL._SX342_SY445.jpg?v=1714995127,https://shopingai.myshopify.com/products/100-words-reusable-sticker-book-for-children-paperback-wonder-house-books
16,9343467028764,100 World's Greatest Speeches [Paperback] Various,"Discover the power of words with ""100 World's Greatest Speeches: Collectable Edition."" This remarkable anthology showcases influential speeches that have shaped history and inspired change. From Martin Luther King Jr. to Winston Churchill, immerse yourself in the profound impact of oratory brilliance.   100 World's Greatest Speeches: Collectable Edition,"" a remarkable anthology  Experience the power and influence of history's most impactful speeches  From iconic figures like Martin Luther King Jr. to Winston Churchill  Inspiring words that have shaped societies and sparked change A must-have for history enthusiasts and lovers of eloquence.
100 World's Greatest Speeches: Collectable Edition,"" a remarkable anthology
100 World's Greatest Speeches: Collectable Edition,"" a remarkable anthology
Experience the power and influence of history's most impactful speeches
Experience the power and influence of history's most impactful speeches
From iconic figures like Martin Luther King Jr. to Winston Churchill
From iconic figures like Martin Luther King Jr. to Winston Churchill
Inspiring words that have shaped societies and sparked change
Inspiring words that have shaped societies and sparked change
A must-have for history enthusiasts and lovers of eloquence.
A must-have for history enthusiasts and lovers of eloquence.",Various,Books › Politics,249.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/61j1ycOeCvL._SX342_SY445.jpg?v=1714994915,https://shopingai.myshopify.com/products/100-worlds-greatest-speeches-paperback-various
17,9344871137564,100 World�s Greatest Love Poems [Paperback] Various,"Love is madness. Love is divine. Love is a mirage. Love is . Love is different for everybody. Some say that words may never be enough to express this feeling. And yet, some of the most beautiful thoughts on love have been expressed in poetry. 100 World’s Greatest Love Poems brings together an eclectic collection of poems, ranging from the love poems of Edmund Spenser, John Donne, William Shakespeare to that of Robert Browning, Christina Rossetti and Emily Dickinson. Comprising light-hearted verses to grand sonnets, this edition is about love in all its varied forms eternal, ephemeral, false, unrequited, platonic, erotic, ideal and true. “Love conquers all things, so we too shall yield to love.” - Virgil“Yet each man kills the thing he loves, By each let this be heard, Some do it with a bitter look, Some with a flattering word.”- Oscar Wilde“I seem to have loved you in numberless forms, numberless times . In life after life, in age after age, forever.”- Rabindranath Tagore“Love alters not with his brief hours and weeks, But bears it out even to the edge of doom: If this be error and upon me proved, I never writ, nor no man ever loved.” - William Shakespeare.",Various,Books › Literature & Fiction › Poetry,189.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41vQG4DzSwS._SX342_SY445.jpg?v=1715063111,https://shopingai.myshopify.com/products/100-world-s-greatest-love-poems-paperback-various
18,9343552422172,100 World�s Greatest Short Stories: Collectable Edition [Paperback] Various,"Embark on a captivating literary journey with the 100 World's Greatest Short Stories collectable edition. From timeless classics to hidden gems, this curated anthology features an extraordinary collection of short stories that span genres, cultures, and eras, providing endless reading pleasure.   A literary journey to delight and inspire!   thoughtfully curated collection of 100 short stories from around the world  Features renowned authors such as Virginia Woolf, Mark Twain, Rabindranath Tagore, and more Explores a diverse range of themes, genres, and writing styles Collectable edition with exquisite design, making it a perfect addition to any bookshelf An immersive reading experience that promises to entertain, inspire, and ignite your imagination
thoughtfully curated collection of 100 short stories from around the world
thoughtfully curated collection of 100 short stories from around the world
Features renowned authors such as Virginia Woolf, Mark Twain, Rabindranath Tagore, and more
Features renowned authors such as Virginia Woolf, Mark Twain, Rabindranath Tagore, and more
Explores a diverse range of themes, genres, and writing styles
Explores a diverse range of themes, genres, and writing styles
Collectable edition with exquisite design, making it a perfect addition to any bookshelf
Collectable edition with exquisite design, making it a perfect addition to any bookshelf
An immersive reading experience that promises to entertain, inspire, and ignite your imagination
An immersive reading experience that promises to entertain, inspire, and ignite your imagination",Various,"Books › Crafts, Hobbies & Home › Antiques & Collectables",240.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/61SKXBxZW4L._SX342_SY445.jpg?v=1714995474,https://shopingai.myshopify.com/products/100-world-s-greatest-short-stories-collectable-edition-paperback-various
19,9344866484508,1000+ MCQs On Indian History for UPSC Civil Services Exam | Indian History 1000+ MCQs Book (1st Edition) for State PCS Exams By StudyIQ Publications,,shopingAi,Books › Exam Preparation › Exams by UPSC,0.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51U1WXpjQfL._SX342_SY445.jpg?v=1715062859,https://shopingai.myshopify.com/products/1000-mcqs-on-indian-history-for-upsc-civil-services-exam-indian-history-1000-mcqs-book-1st-edition-for-state-pcs-exams-by-studyiq-publications
20,9344864157980,1001 Ultimate Brain Booster Activities for 4+ Years Old Kids |Enhance the Child Mind with Cognitive Excellence with Interactive Activity Book,"There are oodles of diverse activities-Fractions Addition and Colouring, Rebuses, Nonograms, Logical Reasoning, Unscramble, Number Riddles, What is Missing? to name a few-to accelerate emergence of a genius in your little one. While their reading, writing, drawing and calculating skills will undergo a constant boost, this hands-on book will suit the changing interests of the growing mind. The pages are elaborate yet easy-peasy to work through. Literally a child's play!",Team Pegasus,"Books › Children's Books › Crafts, Hobbies & Practical Interests",302.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51UHPJrl51L._SY445_SX342.jpg?v=1715062737,https://shopingai.myshopify.com/products/1001-ultimate-brain-booster-activities-for-4-years-old-kids-enhance-the-child-mind-with-cognitive-excellence-with-interactive-activity-book
21,9344825229596,101 Aesop's Fables For Children - 5 Minutes Read Aloud Illustrated Tales With Morals [Hardcover] Wonder House Books,"The timeless Aesop’ s Fables have been a part of our lives for generations, imparting valuable lessons to children, young and old. Continuing the magic of these insightful stories, 101 Aesop’ s Fables For Children are retold in an eloquent language accompanied by gorgeous illustrations. These classic tales have an impact and continue to have their hold on us such that we fall back on them to learn something new each time we hear or read them.",Wonder House Books,Books › Children's Books › Comics & Graphic Novels,329.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51ZdX3QW-wL._SX342_SY445.jpg?v=1715060671,https://shopingai.myshopify.com/products/101-aesops-fables-for-children-5-minutes-read-aloud-illustrated-tales-with-morals-hardcover-wonder-house-books
22,9344819003676,101 Brain Booster [Paperback] Wonder House Books,"This book is a perfect blend of fun activities, puzzles, and educational games. The beautifully illustrated activities promote relaxation, improve critical thinking, and develop motor skills of your child.",Wonder House Books,Books › Children's Books › Geography & Cultures,169.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51a-8b5lz5L._SX342_SY445.jpg?v=1715060368,https://shopingai.myshopify.com/products/101-brain-booster-paperback-wonder-house-books
23,9343226413340,101 Drama Games for Children: Fun and Learning with Acting and Make-Believe (Smartfun Activity Books),"Drama games are not staged plays but a dynamic form in which children explore their minds and the world around them. They can use their play-acting in sensory games, pantomimes, story games with puppets, in creating masks and costumes, and much more. Drama games allow children to get more in touch with themselves and what they want to be, and are a delightful way to discover the freedom, creativity, and expression of acting- and living. The SmartFunActivity series encourage imagination, social interaction, and self-expression in children. To make the books easy to use, games are marked according to appropriate age levels, length of play time, and group size, using helpful icons. Most games are non-competitive and none require special skills or training. The series is widely used in homes, schools, daycare centers, clubs, and summer camp.",Paul Rooyackers,Books › Reference,855.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/51iDr7LVO2L._SY445_SX342.jpg?v=1714993831,https://shopingai.myshopify.com/products/101-drama-games-for-children-fun-and-learning-with-acting-and-make-believe-smartfun-activity-books
24,9343410602268,101 Essays That Will Change The Way You Think,"101 Essays That Will Change The Way You Think, the global bestseller and social media phenomenon, is a collection of author Brianna Wiest's most beloved pieces of writing. Her meditations include why you should pursue purpose over passion, embrace negative thinking, see the wisdom in daily routine, and become aware of the cognitive biases that are creating the way you see your life. Some of these pieces have never been seen; others have been read by millions of people around the world. Regardless, each will leave you thinking: this idea changed my life.",Brianna Wiest,Books › Religion & Spirituality › Religious Studies,419.00,https://cdn.shopify.com/s/files/1/0868/3490/5372/files/41FUn7LYerL._SY445_SX342.jpg?v=1714994677,https://shopingai.myshopify.com/products/101-essays-that-will-change-the-way-you-think
